CLIENTID,RECORDTIME,RMSSD,U10,V10,U100,V100
9,20120317 0:00,0.003101176,1.944679048,3.033758588,2.615567401,4.045995407
9,20120317 1:00,0.000258431,1.554144037,3.211455927,2.081669195,4.268582413
9,20120317 2:00,0.004264117,1.689986131,3.174322631,2.266923982,4.204594587
9,20120317 3:00,0.036826463,1.899959198,3.144710002,2.541710646,4.154233798
9,20120317 4:00,0.03514666,1.815737099,3.376910616,2.474085505,4.46884061
9,20120317 5:00,0.083344101,1.643799819,3.883145557,2.266923982,5.178039016
9,20120317 6:00,0.154025068,1.421795024,4.136968091,1.97832655,5.615289162
9,20120317 7:00,0.232458974,1.17223369,4.268109733,1.685919251,5.94826285
9,20120317 8:00,0.305207391,0.808953117,3.893016434,1.334935245,6.416321949
9,20120317 9:00,0.200801137,0.390171344,3.163981713,0.801077619,6.623689904
9,20120317 10:00,0.143687815,0.073853324,2.258681344,0.190070185,5.518714943
9,20120317 11:00,0.004134901,-0.198607106,1.712492855,-0.493324724,4.521571318
9,20120317 12:00,0.000646078,-0.528509337,1.962085013,-1.096236191,3.95930792
9,20120317 13:00,0,-0.859964048,2.200866211,-1.536752073,3.471104505
9,20120317 14:00,0,-0.979893212,2.083825821,-1.717244527,3.010747645
9,20120317 15:00,0,-0.764098341,2.149631663,-1.639618485,2.882179512
9,20120317 16:00,0,-0.508715203,2.176894083,-1.537228307,2.84544576
9,20120317 17:00,0,-0.280112363,2.311796059,-1.401978025,2.968681574
9,20120317 18:00,0,-0.140777186,2.308975809,-1.290063179,3.212190801
9,20120317 19:00,0,-0.245569659,2.338588438,-1.242439841,3.319429658
9,20120317 20:00,0.001550588,-0.436136712,1.49345341,-1.421503594,3.304025181
9,20120317 21:00,0.026359995,-0.929049456,1.662198391,-1.711053493,2.949722218
9,20120317 22:00,0.049489598,-1.782914052,2.187705043,-2.490647546,3.074735471
9,20120317 23:00,0.024809407,-2.235462288,2.028360897,-3.040697107,2.786790253
9,20120318 0:00,0.04496705,-2.520730687,1.715783148,-3.414064082,2.328803312
9,20120318 1:00,0.014213723,-2.576265601,1.630916944,-3.46978121,2.095768831
9,20120318 2:00,0.003359607,-2.635838653,1.760724821,-3.537132559,2.252084414
9,20120318 3:00,0.002196666,-2.854404684,1.808524112,-3.832442325,2.297427865
9,20120318 4:00,0.00387647,-3.024838846,1.566715937,-4.067465567,1.975250711
9,20120318 5:00,0.001679804,-3.037069075,1.350213268,-4.092427955,1.68230815
9,20120318 6:00,0.003101176,-3.117946398,1.416288758,-4.248796124,1.801633022
9,20120318 7:00,0.039281561,-3.323493153,1.473929079,-4.697648128,1.962124975
9,20120318 8:00,0.149760951,-2.734864057,1.048890291,-5.400362912,1.911411904
9,20120318 9:00,0.378989534,-2.601120583,0.663684244,-6.424762815,1.471103127
9,20120318 10:00,0.397338157,-2.900563936,0.388604014,-6.856659234,0.739641661
9,20120318 11:00,0.300555627,-2.893462513,0.115398266,-6.745976946,0.05113715
9,20120318 12:00,0.234914072,-2.730524298,-0.138594042,-6.43842148,-0.575318428
9,20120318 13:00,0.286729552,-2.419245238,-0.40195876,-5.939173712,-1.204160503
9,20120318 14:00,0.28828014,-2.163199472,-0.588001096,-5.478076008,-1.692795854
9,20120318 15:00,0.133350562,-1.958441763,-0.673758646,-5.096104366,-1.985738414
9,20120318 16:00,0.102468019,-1.726856455,-0.722495178,-4.649607305,-2.188590697
9,20120318 17:00,0.055950381,-1.717387891,-1.034596427,-3.892728848,-2.538212572
9,20120318 18:00,0.165654477,-1.629409145,-1.496187614,-3.098171314,-2.997016704
9,20120318 19:00,0.329241504,-1.461342124,-1.695819944,-2.669100825,-3.50951703
9,20120318 20:00,0.255588577,-1.166238529,-1.658330305,-2.745400956,-4.535710929
9,20120318 21:00,0.606279881,-1.058928131,-2.09977081,-2.664861929,-5.82501617
9,20120318 22:00,0.615454193,-1.410843113,-3.596076048,-2.178330849,-6.27248444
9,20120318 23:00,0.609768704,-1.314973897,-4.051106548,-1.830741365,-6.065455787
9,20120319 0:00,0.59232459,-1.443194042,-4.814020713,-1.944720572,-6.854193191
9,20120319 1:00,0.591936943,-1.995749858,-5.611200523,-2.699929351,-7.949295424
9,20120319 2:00,0.61196537,-1.829289225,-5.522887917,-2.460389523,-7.726988179
9,20120319 3:00,0.587802042,-1.626115471,-5.152169065,-2.124931177,-7.139948436
9,20120319 4:00,0.525778524,-2.000338998,-5.046388031,-2.642480827,-7.003096344
9,20120319 5:00,0.279751906,-2.135927232,-4.898391631,-2.876891322,-6.844570844
9,20120319 6:00,0.219020545,-2.286534471,-4.757188508,-3.133357947,-6.765927334
9,20120319 7:00,0.341387776,-2.096710943,-4.394233401,-3.063086092,-6.608021074
9,20120319 8:00,0.467114614,-1.605672937,-3.059354393,-3.062573158,-6.262485022
9,20120319 9:00,0.61286988,-1.663245787,-2.884670118,-3.667834394,-6.866244252
9,20120319 10:00,0.658095361,-1.623612303,-3.054987287,-3.637058399,-7.154810202
9,20120319 11:00,0.703191627,-1.468833119,-3.246169522,-3.161569276,-7.497869292
9,20120319 12:00,0.68225869,-1.767544429,-3.830876612,-3.475484425,-8.245911497
9,20120319 13:00,0.570616359,-1.505546241,-4.221490062,-3.006663434,-8.743161406
9,20120319 14:00,0.665848301,-0.940247602,-4.224401466,-1.852563621,-8.814993273
9,20120319 15:00,0.721669466,-0.883509141,-4.504866776,-1.579170199,-9.178487291
9,20120319 16:00,0.739501228,-0.729147151,-4.811534727,-1.280130114,-9.537646628
9,20120319 17:00,0.754361029,-0.379955298,-4.686829563,-0.612291023,-9.363640122
9,20120319 18:00,0.754102597,-0.132558919,-4.559212995,-0.041396315,-9.2001607
9,20120319 19:00,0.697376922,-0.150081091,-4.82851792,0.000664211,-9.462099319
9,20120319 20:00,0.61493733,-0.287338104,-4.967780107,-0.245030815,-9.589043568
9,20120319 21:00,0.614808115,-0.407490139,-5.223013243,-0.424557453,-9.707318453
9,20120319 22:00,0.615324977,-0.48341955,-5.654871592,-0.407117723,-10.27887719
9,20120319 23:00,0.615066546,-0.275239461,-6.523925864,-0.186556425,-9.906094568
9,20120320 0:00,0.614678899,0.034318908,-6.881058161,0.284829232,-10.07514715
9,20120320 1:00,0.586897532,0.370319151,-7.487526373,0.764104764,-10.80377737
9,20120320 2:00,0.583925572,0.963508122,-7.792705101,1.593543146,-11.16972642
9,20120320 3:00,0.598139294,1.26170582,-7.673824348,1.999274615,-10.96007465
9,20120320 4:00,0.601369686,1.394772536,-7.500392255,2.177103123,-10.72154868
9,20120320 5:00,0.612611449,1.493637364,-7.347030939,2.322190642,-10.60416879
9,20120320 6:00,0.611448508,1.350416964,-7.268291739,2.180313024,-10.68828058
9,20120320 7:00,0.60989792,0.708597186,-6.861729859,1.352158602,-10.66003408
9,20120320 8:00,0.621139682,-0.075908588,-5.96883763,0.22484142,-10.59412559
9,20120320 9:00,0.941982168,-0.224473033,-5.933327795,-0.046716193,-10.98894884
9,20120320 10:00,0.749580049,-0.181720674,-6.166972217,0.014271923,-11.3492486
9,20120320 11:00,0.745186717,-0.093009531,-6.336287227,0.220989539,-11.59530697
9,20120320 12:00,0.748029461,-0.084459059,-6.622424449,0.315360624,-11.96564993
9,20120320 13:00,0.747512599,0.17205509,-6.779902848,0.653684174,-12.10123312
9,20120320 14:00,0.725416721,1.135051959,-6.439214286,2.159127678,-11.3373223
9,20120320 15:00,0.635870267,2.412278662,-5.416119327,4.494009563,-9.762423186
9,20120320 16:00,0.727354955,3.602931838,-4.072921218,6.283208303,-7.21396148
9,20120320 17:00,0.502778137,5.466400253,0.182598003,8.525003063,-0.083918002
9,20120320 18:00,0.576431063,5.352572099,1.495947265,8.790140874,2.374154915
9,20120320 19:00,0.647499677,4.609749875,0.756930988,7.675021316,1.406241626
9,20120320 20:00,0.568419692,5.352572099,1.47690576,8.797844637,2.387964313
9,20120320 21:00,0.610156351,5.128656623,0.833097011,8.630287812,1.585136106
9,20120320 22:00,0.359994831,5.077888198,0.918011834,8.157790405,1.712559191
9,20120320 23:00,0.266959555,5.296459629,1.228336914,8.113493773,1.98435326
9,20120321 0:00,0.463108929,5.742152964,1.87574811,8.152012583,2.655364482
9,20120321 1:00,0.601498902,7.28217589,1.444783764,10.4493693,2.117201079
9,20120321 2:00,0.610543998,7.388394042,2.7380158,10.63940431,3.884837635
9,20120321 3:00,0.610156351,7.241903605,3.372307497,10.38960986,4.781445363
9,20120321 4:00,0.611319292,6.951439748,4.018649642,9.897789703,5.712382666
9,20120321 5:00,0.600206745,5.924999879,5.298187988,8.547824039,7.450401549
9,20120321 6:00,0.606538312,4.909634888,5.22971954,6.996469075,7.70619054
9,20120321 7:00,0.608734979,4.045290967,4.700595378,5.95187413,6.944881727
9,20120321 8:00,0.587285179,2.962973303,4.171471216,4.64493526,6.531580567
9,20120321 9:00,0.438557953,1.887703288,3.328487691,3.544764039,6.25425145
9,20120321 10:00,0.33234268,1.445211554,2.676120324,2.874263165,5.482172573
9,20120321 11:00,0.132962915,1.314326628,1.93008812,2.82705321,4.510847535
9,20120321 12:00,0,1.400408637,1.866001653,2.821674861,4.113701469
9,20120321 13:00,0.020803721,1.293183678,1.558715261,2.847969013,3.908397147
9,20120321 14:00,0.000646078,1.151727276,1.341807219,2.614907211,3.522694274
9,20120321 15:00,0.002196666,0.949359043,1.166527994,1.928271289,2.768789878
9,20120321 16:00,0,1.478939593,0.857598359,1.475294763,1.868816506
9,20120321 17:00,0,1.665702316,-0.466307542,1.784251048,0.731901752
9,20120321 18:00,0,1.729634569,-1.142775803,2.636420609,-0.323564402
9,20120321 19:00,0,1.570559042,-1.230415415,3.71209046,-1.317775824
9,20120321 20:00,0.07145626,1.597742835,-1.009125393,4.626409835,-1.693381764
9,20120321 21:00,0.018994702,1.813702964,-0.871640751,5.100302164,-1.485384926
9,20120321 22:00,0.040832149,2.738455313,-0.803172303,4.319843927,-0.942843013
9,20120321 23:00,0.001162941,4.218965197,0.685057871,5.828769691,0.928455398
9,20120322 0:00,0.015505879,4.131876381,0.147169748,5.668016808,0.221670027
9,20120322 1:00,0.133608993,4.15961001,-0.401774277,5.711491037,-0.477912507
9,20120322 2:00,0.092647629,4.182306029,-0.50122217,5.699826472,-0.598243648
9,20120322 3:00,0.041478227,4.265352824,-0.420864721,5.818313892,-0.501647548
9,20120322 4:00,0.031140974,4.619204387,-0.605553665,6.38864971,-0.799715512
9,20120322 5:00,0.188396434,5.540972234,-0.100322852,7.991606459,-0.128510617
9,20120322 6:00,0.381573847,5.225291248,0.157176157,7.729460717,0.224755117
9,20120322 7:00,0.466080889,5.072093123,-0.503441989,7.512131461,-0.673312616
9,20120322 8:00,0.116423311,4.054383015,-1.17382734,6.542744748,-1.59290748
9,20120322 9:00,0.103889391,3.677319615,-1.902371949,6.52371309,-2.94966869
9,20120322 10:00,0.189300943,3.666487424,-1.73233381,7.230954061,-3.005970417
9,20120322 11:00,0.391394237,4.171473838,-1.702588235,7.631232805,-2.786283288
9,20120322 12:00,0.586509885,4.445889336,-1.497032992,7.711656908,-2.34966892
9,20120322 13:00,0.604600078,5.214974876,-0.841298447,8.402935843,-1.161812889
9,20120322 14:00,0.572683809,6.070717942,0.487929194,9.606841698,0.982068535
9,20120322 15:00,0.35288797,5.778764611,0.786716837,9.382145348,1.498719671
9,20120322 16:00,0.478356377,5.271714923,0.641540672,9.100967948,1.372316776
9,20120322 17:00,0.602274196,5.670958523,0.810690883,9.641221467,1.61463499
9,20120322 18:00,0.598526941,5.18041503,0.913246523,8.933980496,1.810587077
9,20120322 19:00,0.548778912,4.53306268,0.806695209,8.234106619,1.681424293
9,20120322 20:00,0.523064995,4.875566234,1.374524919,8.518967565,2.536437765
9,20120322 21:00,0.624628505,4.820373643,1.149879232,8.261733219,2.226226292
9,20120322 22:00,0.769091614,5.438324332,1.018021981,8.552119486,1.794579723
9,20120322 23:00,0.799457294,7.045099287,2.139474561,10.31960799,3.020522216
9,20120323 0:00,0.849851402,7.909611269,2.991441109,11.34793145,4.401570446
9,20120323 1:00,0.913296292,8.182820945,3.925524597,11.77461741,5.665066526
9,20120323 2:00,0.935262954,8.117393352,3.460270712,11.69498224,5.059475909
9,20120323 3:00,0.93358315,8.336095378,3.342882255,12.09035404,4.902432028
9,20120323 4:00,0.786923375,8.390084581,3.281393063,12.27317845,5.064202982
9,20120323 5:00,0.686910454,7.806726667,3.092195549,11.47177943,4.866191132
9,20120323 6:00,0.906964724,8.352109124,3.473170542,12.27934737,5.439217467
9,20120323 7:00,0.861610027,8.070267183,3.372551865,11.92323234,5.099393417
9,20120323 8:00,0.864065125,5.495256723,2.4416141,8.788859281,4.034751456
9,20120323 9:00,0.616875565,4.686791285,1.875311542,7.769304759,3.235350832
9,20120323 10:00,0.59826851,4.327625825,1.467246905,7.348135646,2.68070756
9,20120323 11:00,0.419563251,4.515215429,1.179150692,7.514696534,2.206424536
9,20120323 12:00,0.541672051,4.70097489,1.099601737,7.672845255,2.029947131
9,20120323 13:00,0.622431839,4.375209529,0.880304619,7.227561267,1.741070427
9,20120323 14:00,0.55627342,4.016501605,0.564688767,6.767696191,1.295675073
9,20120323 15:00,0.493216178,3.93139998,0.374201271,6.648243433,1.034635579
9,20120323 16:00,0.447473834,3.891594381,0.221123283,6.593283949,0.796706221
9,20120323 17:00,0.505620881,3.800544793,0.187583724,6.414946029,0.690609686
9,20120323 18:00,0.437653444,3.644067611,0.049125543,6.14799996,0.458983093
9,20120323 19:00,0.302235431,3.53974949,0.045255594,5.961249875,0.425368349
9,20120323 20:00,0.153766637,3.448699902,0.430960525,5.721783549,1.067199862
9,20120323 21:00,0.02351725,3.174178531,0.97533337,5.144708959,1.928052439
9,20120323 22:00,0.003618039,3.353532494,2.189637411,5.177236001,3.54471152
9,20120323 23:00,0.020416074,3.405234018,3.705797485,4.979830505,5.490164812
9,20120324 0:00,0,2.608206971,3.848125614,3.592383922,5.419783943
9,20120324 1:00,0.008140587,3.585442646,3.201958292,4.810490836,4.464361199
9,20120324 2:00,0.021320584,3.709530228,3.132782226,5.039856968,4.465924448
9,20120324 3:00,0.056467244,3.463718637,3.269109693,4.696732633,4.683216181
9,20120324 4:00,0.019899212,3.033154424,3.22018028,4.090947082,4.533535006
9,20120324 5:00,0.000775294,2.955550444,3.086889812,3.999848034,4.360405082
9,20120324 6:00,0.003747254,2.757404242,3.174962754,3.774643787,4.439349201
9,20120324 7:00,0.004780979,1.951425852,3.577871158,2.859953849,5.076373525
9,20120324 8:00,0.024938623,1.132447811,3.434119918,1.744568545,5.093960087
9,20120324 9:00,0.02054529,0.341832645,1.96353799,0.849763171,4.868852104
9,20120324 10:00,0.000646078,0.158261809,1.76782034,0.338776123,4.352588832
9,20120324 11:00,0,0.118081069,1.513387395,0.122820511,3.946925489
9,20120324 12:00,0,0.142110727,1.954089551,-0.097296987,3.569400644
9,20120324 13:00,0,0.213805775,2.289846554,-0.340998503,3.250888482
9,20120324 14:00,0,0.144080372,1.951727442,-0.616607806,2.807316329
9,20120324 15:00,0,0.261471163,1.307883862,-0.667012864,2.159349255
9,20120324 16:00,0,0.206321127,0.16934705,-0.631868053,1.39726494
9,20120324 17:00,0,0.183867184,-0.209940258,-0.314639895,0.750861116
9,20120324 18:00,0,0.537221346,-0.500479735,0.231029533,0.336599898
9,20120324 19:00,0,0.804305094,-0.671226512,0.846526149,0.171286224
9,20120324 20:00,0,1.084388493,-0.760311787,1.403756369,0.164251599
9,20120324 21:00,0,1.276625763,-0.771784891,1.870349973,0.165424037
9,20120324 22:00,0,1.171840694,-0.342893282,1.975321973,0.376853583
9,20120324 23:00,0,0.703459313,0.875617811,0.949648422,1.137374648
9,20120325 0:00,0,0.460011295,1.357488163,0.617622449,1.732191226
9,20120325 1:00,0,0.199924832,1.031729799,0.291656524,1.287215978
9,20120325 2:00,0,0.67124986,1.171532548,0.889187967,1.523941524
9,20120325 3:00,0,0.838599662,1.118147954,1.10927183,1.420246184
9,20120325 4:00,0,0.902336403,1.226391854,1.166733999,1.592844349
9,20120325 5:00,0,0.405516678,1.302781964,0.594365728,1.724510142
9,20120325 6:00,0,0.048590929,1.920096633,0.165089524,2.541110945
9,20120325 7:00,0,-0.427636926,2.199112245,-0.581543102,2.990343718
9,20120325 8:00,0,-0.744686355,2.491695213,-1.313528509,4.293357531
9,20120325 9:00,0,-0.866930156,2.358971085,-1.644781013,4.316552541
9,20120325 10:00,0,-0.584527365,1.740476646,-1.443851206,3.838667108
9,20120325 11:00,0,-0.319447893,1.837807673,-1.051756406,3.587956336
9,20120325 12:00,0,-0.231523876,1.640491135,-0.941714475,2.934061708
9,20120325 13:00,0,-0.407371911,1.774984919,-1.121236807,2.308478636
9,20120325 14:00,0,0.001523797,1.576488611,-0.898899526,1.978290843
9,20120325 15:00,0,0.49246013,1.419874139,-0.524832073,1.891650657
9,20120325 16:00,0,0.206788788,1.06830267,-0.693838452,1.579200225
9,20120325 17:00,0,-1.08330822,-0.651212151,-1.71876825,0.528943804
9,20120325 18:00,0,-0.074306582,-0.689849619,-1.084430973,0.135993041
9,20120325 19:00,0,0.25450963,-0.440033315,-0.446713569,0.142132897
9,20120325 20:00,0,0.400286997,-0.366297688,-0.061754594,0.368284247
9,20120325 21:00,0,0.170834729,-0.660355369,-0.552248663,0.02001799
9,20120325 22:00,0,0.128343569,-0.710790537,-0.435070907,-0.219777484
9,20120325 23:00,0,-0.449209361,-0.341522518,-0.592810194,-0.4090897
9,20120326 0:00,0,-0.017433798,0.015357917,-0.000912297,-0.015797835
9,20120326 1:00,0,-0.168705824,0.26938369,-0.222210983,0.306036918
9,20120326 2:00,0,0.004993406,0.542720564,0.044098707,0.650091034
9,20120326 3:00,0,0.130196317,0.975479483,0.221516564,1.191334376
9,20120326 4:00,0,0.42339301,1.272891141,0.607811938,1.557298407
9,20120326 5:00,0,0.340663997,1.399136959,0.515993625,1.714775913
9,20120326 6:00,0,0.169817492,1.830721497,0.303823817,2.321064312
9,20120326 7:00,0.014989017,-0.206108213,2.07235012,-0.250378354,2.740433757
9,20120326 8:00,0.022354309,-0.359204431,1.843639674,-0.776413154,3.819497017
9,20120326 9:00,0.015247448,-0.549703039,2.338934311,-1.341223816,5.145731493
9,20120326 10:00,0.049877245,-0.7386168,2.590545161,-1.7169107,5.464452272
9,20120326 11:00,0.043287246,-0.656838695,2.170998015,-1.804705103,4.900614331
9,20120326 12:00,0.070034888,-0.568087264,1.576761888,-1.791170133,4.082415984
9,20120326 13:00,0.02351725,-0.763974351,1.387099567,-2.164662157,3.194037444
9,20120326 14:00,0.002455098,-1.025474104,1.380640478,-2.672040646,2.949262624
9,20120326 15:00,0,-1.116127351,1.307241747,-3.115036573,3.045803182
9,20120326 16:00,0.014730585,-1.621693539,1.387099567,-3.436217765,2.569262555
9,20120326 17:00,0.063832537,-1.908867813,1.107597199,-3.734718737,2.025965159
9,20120326 18:00,0.04496705,-2.212841465,0.599971575,-3.774957838,1.279316374
9,20120326 19:00,0.027781367,-2.149447585,-0.15867771,-3.721183766,0.395388285
9,20120326 20:00,0,-2.117433676,-0.360671018,-3.787395379,-0.000359535
9,20120326 21:00,0,-1.844839995,-0.479576962,-3.442070725,-0.185909118
9,20120326 22:00,0,-1.480642158,-0.015403387,-2.999440609,-0.002071247
9,20120326 23:00,0,-1.790638228,0.294632853,-2.543275521,0.350199088
9,20120327 0:00,0,-2.082250073,0.617880865,-2.811780072,0.77470367
9,20120327 1:00,0,-2.664572712,0.948924876,-3.58602456,1.197248451
9,20120327 2:00,0,-2.601127911,1.13752219,-3.458102963,1.427069124
9,20120327 3:00,0,-2.279902883,1.009276016,-3.000082894,1.248319712
9,20120327 4:00,0,-2.391931541,1.059682935,-3.132054778,1.310511328
9,20120327 5:00,0,-2.084424307,0.813820618,-2.753015325,1.000788844
9,20120327 6:00,0,-1.690895069,0.698604805,-2.271031051,0.835630977
9,20120327 7:00,0,-1.234492605,0.890631161,-2.067841602,1.215370511
9,20120327 8:00,0,-0.888689861,1.399843908,-2.289932395,1.92130713
9,20120327 9:00,0,-0.980713401,1.749949104,-3.059824642,3.950977873
9,20120327 10:00,0.00090451,-1.527996256,2.025301182,-4.059908258,4.299003802
9,20120327 11:00,0.001550588,-2.173589974,1.40978813,-5.072480262,2.798991455
9,20120327 12:00,0.025843132,-2.438229098,0.559042792,-5.400891115,0.999553249
9,20120327 13:00,0.007365293,-2.13015029,0.195907237,-5.008688226,0.220716525
9,20120327 14:00,0.036697248,-2.01183431,-0.053727026,-4.756557797,-0.250045176
9,20120327 15:00,0.032562347,-2.042699348,-0.388744436,-4.842626417,-0.963395364
9,20120327 16:00,0.004134901,-1.756911957,-0.382229256,-4.220907206,-0.970808934
9,20120327 17:00,0.005685489,-1.660887393,-0.407947072,-4.096698374,-1.021056465
9,20120327 18:00,0.006073136,-2.135008676,-0.714160529,-4.03729415,-1.166856676
9,20120327 19:00,0.006719214,-2.067848639,-1.1763954,-3.810140497,-1.582840331
9,20120327 20:00,0.008011371,-1.737764201,-1.595767245,-3.463840871,-2.117029242
9,20120327 21:00,0.021062153,-1.185337173,-1.64343093,-3.006833374,-2.583672293
9,20120327 22:00,0.007236077,-0.995860133,-1.439060023,-2.133996306,-2.609619788
9,20120327 23:00,0.000129216,-0.855252736,-1.097870336,-1.13897555,-1.612906476
9,20120328 0:00,0,-0.517737827,-1.04677761,-0.530419776,-1.443218095
9,20120328 1:00,0,0.505411355,-0.550749695,0.758186381,-0.735396175
9,20120328 2:00,0,0.930915639,-0.329737182,1.248443166,-0.52447026
9,20120328 3:00,0,1.15422329,-0.057094696,1.533145131,-0.236898026
9,20120328 4:00,0,1.415061639,0.184750964,1.870801663,0.056021625
9,20120328 5:00,0,1.83775112,0.359568239,2.447038441,0.293684629
9,20120328 6:00,0.000387647,2.340193335,0.312920106,3.128614946,0.341217229
9,20120328 7:00,0.000129216,1.439925726,0.697427532,2.343406925,0.900913602
9,20120328 8:00,0,1.073063157,0.783024591,1.60830645,0.884277192
9,20120328 9:00,0,0.235659466,1.369070067,0.24230642,1.703026238
9,20120328 10:00,0,-1.078853218,2.015350511,-1.685125887,2.278764863
9,20120328 11:00,0.000646078,-1.735171292,1.754483282,-2.885998777,1.677477465
9,20120328 12:00,0.001938235,-2.00351578,1.260375389,-3.282873317,0.75356254
9,20120328 13:00,0.000387647,-2.379761024,0.279858808,-3.186644053,-0.433564161
9,20120328 14:00,0,-1.795220408,-1.21831618,-2.162286381,-1.813792053
9,20120328 15:00,0.001292157,0.012820949,-2.247292472,-0.213216725,-2.880898937
9,20120328 16:00,0.004005685,0.791113791,-1.708800918,1.853150141,-3.434653735
9,20120328 17:00,0.004264117,1.17814911,-1.526737331,3.351251883,-3.126880146
9,20120328 18:00,0.000646078,1.418345575,-1.28987351,4.113114343,-2.269510861
9,20120328 19:00,0.001421372,1.610221266,-1.012249185,4.537889675,-1.294498391
9,20120328 20:00,0.002713529,1.776294603,-0.7477588,4.754263169,-0.48644418
9,20120328 21:00,0.000258431,1.729850365,-0.553467062,4.623300265,0.050674208
9,20120328 22:00,0,2.100935137,-0.473304737,3.931474489,0.326957449
9,20120328 23:00,0,1.325457098,0.081943914,2.006889202,0.215849995
9,20120329 0:00,0,0.996125227,0.396705588,1.340686603,0.487974134
9,20120329 1:00,0,0.569136177,1.502951415,0.827420543,1.895588505
9,20120329 2:00,0,0.537167611,1.425777164,0.794920959,1.761966984
9,20120329 3:00,0,1.196284226,1.166273105,1.578331991,1.434248683
9,20120329 4:00,0,1.376812599,1.232615882,1.846311019,1.486084618
9,20120329 5:00,0,1.354246553,1.3282939,1.837758497,1.605883224
9,20120329 6:00,0,1.255520098,1.359885699,1.731707222,1.66981421
9,20120329 7:00,0,0.604865751,1.720483513,0.98535712,2.383998204
9,20120329 8:00,0,-0.451977437,1.837373167,-0.976591468,4.315174762
9,20120329 9:00,0,-0.946079835,1.984951997,-2.559378239,4.954484627
9,20120329 10:00,0.051686264,-1.199477735,1.609912218,-3.495024166,4.088824512
9,20120329 11:00,0.043545678,-1.734951218,1.39869848,-4.0224297,2.72784324
9,20120329 12:00,0.019511565,-2.589640238,0.653132036,-4.607422217,1.283924472
9,20120329 13:00,0.032303915,-2.353636999,-0.66424596,-4.882243263,-0.63227726
9,20120329 14:00,0.064349399,-1.939456017,-1.638175975,-4.154138542,-2.076771983
9,20120329 15:00,0.055562734,-1.654089551,-1.879627577,-3.835414548,-2.708594436
9,20120329 16:00,0.08218116,-1.519633522,-1.654423186,-3.959711204,-3.17742167
9,20120329 17:00,0.157643106,-1.327351999,-1.59485008,-3.640987211,-3.69693293
9,20120329 18:00,0.072619201,-1.169389672,-1.660290234,-3.177440509,-4.365616492
9,20120329 19:00,0.013567644,-1.009076715,-1.829983323,-2.698499267,-5.25546671
9,20120329 20:00,0.133479778,-1.049507549,-2.246543751,-2.585605974,-6.183905902
9,20120329 21:00,0.11047939,-1.027411628,-2.750658592,-2.435081584,-7.029407598
9,20120329 22:00,0.005168626,-1.261534363,-3.771073682,-2.232101724,-7.388803415
9,20120329 23:00,0.038893914,-1.508820625,-4.571248806,-2.228110547,-7.504570336
9,20120330 0:00,0.049618814,-1.412914926,-5.350212294,-1.923640757,-7.835744365
9,20120330 1:00,0.220312702,-0.796918462,-4.632888478,-0.971608462,-6.491303551
9,20120330 2:00,0.406383254,-0.199559258,-5.242178786,-0.324482055,-7.257408508
9,20120330 3:00,0.243829952,0.320853524,-5.239793154,0.451959108,-7.336060349
9,20120330 4:00,0.326915622,0.964653763,-4.997890111,1.414082997,-7.028657733
9,20120330 5:00,0.313606409,1.728199026,-4.564182288,2.48065342,-6.393439046
9,20120330 6:00,0.1905931,2.242692852,-3.778832368,3.301857383,-5.453819723
9,20120330 7:00,0.227031916,1.974063332,-2.49059131,3.633986308,-4.450558451
9,20120330 8:00,0.051944696,1.60071383,-1.655143127,4.309849327,-4.056698849
9,20120330 9:00,0.092001551,1.480058198,-1.803052286,4.43584832,-4.33528247
9,20120330 10:00,0.036955679,1.106253391,-2.07072015,3.676538599,-5.118798903
9,20120330 11:00,0.012533919,0.594036086,-2.426179257,2.380627904,-6.269157129
9,20120330 12:00,0.007494508,0.274412488,-2.78211549,1.406346217,-7.288629086
9,20120330 13:00,0.148856441,0.360920299,-3.319836851,1.251610612,-7.944861623
9,20120330 14:00,0.384416591,0.171513723,-3.408582346,0.979165421,-7.887223633
9,20120330 15:00,0.425765603,-0.084822582,-4.295083045,0.365749271,-9.277139757
9,20120330 16:00,0.347590128,-0.216405516,-5.180152364,0.066225349,-10.10988864
9,20120330 17:00,0.575655769,-0.141735616,-5.751272567,0.109882895,-10.77812909
9,20120330 18:00,0.684196925,0.071802087,-6.014169168,0.559721405,-11.33889871
9,20120330 19:00,0.690399276,0.40462951,-6.118182706,1.099638142,-11.43196005
9,20120330 20:00,0.549812637,1.724101287,-5.152956164,3.363751626,-9.948382188
9,20120330 21:00,0.879441788,2.448945687,-3.892388432,5.196815922,-7.705904121
9,20120330 22:00,0.943274325,3.24345164,-2.730108721,6.083229891,-4.925471477
9,20120330 23:00,0.909032175,4.897116752,-1.576417285,7.150352941,-2.407411768
9,20120331 0:00,0.476418142,5.18896679,-0.98096364,7.261983628,-1.500814209
9,20120331 1:00,0.329758367,5.780898103,0.063055365,8.114805709,-0.0749926
9,20120331 2:00,0.193952707,5.495943214,0.056061741,7.627644079,-0.049456437
9,20120331 3:00,0.07533273,5.538392912,-0.080547039,7.632494139,-0.23923656
9,20120331 4:00,0.10957488,5.351885196,0.336739166,7.371129769,0.320237566
9,20120331 5:00,0.11345135,5.071897825,0.8104406,6.98204714,0.972570469
9,20120331 6:00,0.135676444,4.745396424,1.060812323,6.595658989,1.348068145
